time,T_fast_g,T_slow_g,v_line_mps,leash_m,pwm_state,enc_count,dTdt_gps
1758187209.005,8.9395,10.2978,0.000000,0.0165,60,187,-0.97
1758187209.025,8.9395,10.2978,0.000000,0.0179,60,204,-0.97
1758187209.045,8.9395,10.2978,0.000000,0.0193,60,220,-0.97
1758187209.065,10.6711,10.4993,0.088051,0.0209,60,237,16.62
1758187209.085,10.6711,10.4993,0.088051,0.0224,60,254,17.66
1758187209.105,10.6711,10.4993,0.088051,0.0240,60,273,17.67
1758187209.125,10.6711,10.4993,0.088051,0.0256,60,292,17.67
1758187209.145,10.6711,10.4993,0.088051,0.0275,60,312,17.67
1758187209.165,14.3361,11.6876,0.088051,0.0291,0,331,36.56
1758187209.185,14.3361,11.6876,0.088051,0.0305,0,346,37.39
1758187209.205,14.3361,11.6876,0.000000,0.0312,0,354,37.40
1758187209.225,14.3361,11.6876,0.000000,0.0315,0,358,37.40
1758187209.245,14.3361,11.6876,0.000000,0.0314,0,357,37.40
1758187209.265,15.5139,12.7178,0.000000,0.0314,0,357,12.50
1758187209.285,15.5139,12.7178,0.000000,0.0314,0,357,11.90
1758187209.305,15.5139,12.7178,0.000000,0.0314,0,357,11.90
1758187209.325,15.5139,12.7178,0.000000,0.0314,0,357,11.90
1758187209.345,15.5139,12.7178,0.000000,0.0314,0,357,11.90
1758187209.365,14.1127,12.9790,0.000000,0.0314,0,357,-13.95
1758187209.385,14.1127,12.9790,0.000000,0.0314,0,357,-14.29
1758187209.405,14.1127,12.9790,0.000000,0.0314,0,357,-14.30
1758187209.425,14.1127,12.9790,0.000000,0.0314,0,357,-14.30
1758187209.445,14.1127,12.9790,0.000000,0.0314,0,357,-14.30
1758187209.465,11.0099,12.2928,0.000000,0.0314,0,357,-31.17
1758187209.485,11.0099,12.2928,0.000000,0.0314,0,357,-31.34
1758187209.505,11.0099,12.2928,0.000000,0.0314,0,357,-31.34
1758187209.525,11.0099,12.2928,0.000000,0.0314,0,357,-31.34
1758187209.545,11.0099,12.2928,0.000000,0.0314,0,357,-31.34
1758187209.565,9.2567,11.4242,0.000000,0.0314,0,357,-17.64
1758187209.585,9.2567,11.4242,0.000000,0.0314,0,357,-17.53
1758187209.605,9.2567,11.4242,0.000000,0.0314,0,357,-17.53
1758187209.625,9.2567,11.4242,0.000000,0.0314,0,357,-17.53
1758187209.645,9.2567,11.4242,0.000000,0.0314,0,357,-17.53
1758187209.665,9.0330,10.8124,0.000000,0.0316,60,359,-2.35
1758187209.685,9.0330,10.8124,0.000000,0.0321,60,365,-2.24
1758187209.705,9.0330,10.8124,0.000000,0.0330,60,376,-2.24
1758187209.725,9.0330,10.8124,0.088051,0.0341,60,387,-2.24
1758187209.745,9.3773,10.4751,0.000000,0.0352,60,401,0.34
1758187209.765,9.3773,10.4751,0.088051,0.0365,60,415,3.63
1758187209.785,9.3773,10.4751,0.088051,0.0379,60,430,3.66
1758187209.805,9.3773,10.4751,0.088051,0.0392,60,445,3.66
1758187209.825,9.3773,10.4751,0.000000,0.0406,60,462,3.66
1758187209.845,11.3978,10.8321,0.088051,0.0420,60,477,13.34
1758187209.865,11.3978,10.8321,0.088051,0.0434,60,493,20.34
1758187209.885,11.3978,10.8321,0.088051,0.0448,60,509,20.41
1758187209.905,11.3978,10.8321,0.000000,0.0462,60,525,20.41
1758187209.925,11.3978,10.8321,0.088051,0.0476,60,541,20.41
1758187209.945,15.2445,12.1756,0.088051,0.0491,0,558,33.02
1758187209.965,15.2445,12.1756,0.000000,0.0501,0,569,38.81
1758187209.985,15.2445,12.1756,0.000000,0.0505,0,573,38.86
1758187210.005,15.2445,12.1756,0.000000,0.0504,0,572,38.86
1758187210.025,15.2445,12.1756,0.000000,0.0503,0,571,38.86
1758187210.045,17.3044,13.5866,0.000000,0.0504,0,572,24.19
1758187210.065,17.3044,13.5866,0.000000,0.0504,0,572,21.05
1758187210.085,17.3044,13.5866,0.000000,0.0504,0,572,21.02
1758187210.105,17.3044,13.5866,0.000000,0.0504,0,572,21.02
1758187210.125,17.3044,13.5866,0.000000,0.0504,0,572,21.02
1758187210.145,15.8905,14.0742,0.000000,0.0504,0,572,-9.57
1758187210.165,15.8905,14.0742,0.000000,0.0504,0,572,-14.25
1758187210.185,15.8905,14.0742,0.000000,0.0504,0,572,-14.28
1758187210.205,15.8905,14.0742,0.000000,0.0504,0,572,-14.28
1758187210.225,15.8905,14.0742,0.000000,0.0504,0,572,-14.28
1758187210.245,11.8242,13.2576,0.000000,0.0504,0,572,-39.45
1758187210.265,11.8242,13.2576,0.000000,0.0504,0,572,-41.47
1758187210.285,11.8242,13.2576,0.000000,0.0504,0,572,-41.49
1758187210.305,11.8242,13.2576,0.000000,0.0504,0,572,-41.49
1758187210.325,11.8242,13.2576,0.000000,0.0504,0,572,-41.49
1758187210.345,10.1522,12.3767,0.000000,0.0504,0,572,-18.09
1758187210.365,10.1522,12.3767,0.000000,0.0504,0,572,-17.09
1758187210.385,10.1522,12.3767,0.000000,0.0504,0,572,-17.06
1758187210.405,10.1522,12.3767,0.000000,0.0504,0,572,-17.06
1758187210.425,10.1522,12.3767,0.000000,0.0504,0,572,-17.06
1758187210.445,9.6735,11.6710,0.000000,0.0504,0,572,-5.27
1758187210.465,9.6735,11.6710,0.000000,0.0504,0,572,-4.89
1758187210.485,9.6735,11.6710,0.000000,0.0504,0,572,-4.88
1758187210.505,9.6735,11.6710,0.000000,0.0504,0,572,-4.88
1758187210.525,9.6735,11.6710,0.000000,0.0504,0,572,-4.88
1758187210.545,9.7506,11.1957,0.000000,0.0504,0,572,0.68
1758187210.565,9.7506,11.1957,0.000000,0.0504,0,572,0.78
1758187210.585,9.7506,11.1957,0.000000,0.0504,0,572,0.78
1758187210.605,9.7506,11.1957,0.000000,0.0504,0,572,0.78
1758187210.625,9.7506,11.1957,0.000000,0.0504,0,572,0.78
1758187210.645,10.7176,11.1366,0.000000,0.0504,0,572,9.80
1758187210.665,10.7176,11.1366,0.000000,0.0504,0,572,9.87
1758187210.685,10.7176,11.1366,0.000000,0.0504,0,572,9.87
1758187210.705,10.7176,11.1366,0.000000,0.0504,0,572,9.87
1758187210.725,10.7176,11.1366,0.000000,0.0504,0,572,9.87
1758187210.745,10.2164,10.8752,0.088051,0.0505,60,573,-4.86
1758187210.765,10.2164,10.8752,0.000000,0.0508,60,577,-5.01
1758187210.785,10.2164,10.8752,0.088051,0.0514,60,584,-5.01
1758187210.805,10.2164,10.8752,0.000000,0.0522,60,593,-5.01
1758187210.825,10.2164,10.8752,0.088051,0.0531,60,603,-5.01
1758187210.845,9.5055,10.4884,0.088051,0.0540,60,613,-7.09
1758187210.865,9.5055,10.4884,0.088051,0.0549,60,624,-7.11
1758187210.885,9.5055,10.4884,0.088051,0.0560,60,636,-7.11
1758187210.905,9.5055,10.4884,0.044026,0.0571,60,648,-7.11
1758187210.925,12.0041,11.0235,0.088051,0.0583,60,662,1.24
1758187210.945,12.0041,11.0235,0.000000,0.0593,0,673,26.05
1758187210.965,12.0041,11.0235,0.000000,0.0596,0,677,26.30
1758187210.985,12.0041,11.0235,0.000000,0.0597,0,678,26.30
1758187211.005,12.0041,11.0235,0.000000,0.0597,0,678,26.30
1758187211.025,16.4984,12.6731,0.000000,0.0597,0,678,37.61
1758187211.045,16.4984,12.6731,0.000000,0.0597,0,678,45.66
1758187211.065,16.4984,12.6731,0.000000,0.0597,0,678,45.86
1758187211.085,16.4984,12.6731,0.000000,0.0597,0,678,45.86
1758187211.105,16.4984,12.6731,0.000000,0.0597,0,678,45.86
1758187211.125,16.4291,13.6078,0.000000,0.0597,0,678,14.03
1758187211.145,16.4291,13.6078,0.000000,0.0597,0,678,-0.59
1758187211.165,16.4291,13.6078,0.000000,0.0597,0,678,-0.70
1758187211.185,16.4291,13.6078,0.000000,0.0597,0,678,-0.70
1758187211.205,16.4291,13.6078,0.000000,0.0597,0,678,-0.70
1758187211.225,12.9191,13.2162,0.000000,0.0597,0,678,-29.57
1758187211.245,12.9191,13.2162,0.000000,0.0597,0,678,-35.77
1758187211.265,12.9191,13.2162,0.000000,0.0597,0,678,-35.82
1758187211.285,12.9191,13.2162,0.000000,0.0597,0,678,-35.82
1758187211.305,12.9191,13.2162,0.000000,0.0597,0,678,-35.82
1758187211.325,10.9103,12.5142,0.000000,0.0597,0,678,-21.85
1758187211.345,10.9103,12.5142,0.000000,0.0597,0,678,-20.31
1758187211.365,10.9103,12.5142,0.000000,0.0597,0,678,-20.29
1758187211.385,10.9103,12.5142,0.000000,0.0597,0,678,-20.29
1758187211.405,10.9103,12.5142,0.000000,0.0597,0,678,-20.29
1758187211.425,10.4370,11.9653,0.000000,0.0597,0,678,-6.38
1758187211.445,10.4370,11.9653,0.000000,0.0597,0,678,-4.84
1758187211.465,10.4370,11.9653,0.000000,0.0597,0,678,-4.83
1758187211.485,10.4370,11.9653,0.000000,0.0597,0,678,-4.83
1758187211.505,10.4370,11.9653,0.000000,0.0597,0,678,-4.83
1758187211.525,10.2030,11.5101,0.000000,0.0597,0,678,-2.49
1758187211.545,10.2030,11.5101,0.000000,0.0597,0,678,-2.39
1758187211.565,10.2030,11.5101,0.000000,0.0597,0,678,-2.39
1758187211.585,10.2030,11.5101,0.000000,0.0597,0,678,-2.39
1758187211.605,10.2030,11.5101,0.000000,0.0597,0,678,-2.39
1758187211.625,10.2400,11.1949,0.000000,0.0597,0,678,0.31
1758187211.645,10.2400,11.1949,0.000000,0.0597,0,678,0.38
1758187211.665,10.2400,11.1949,0.000000,0.0597,0,678,0.38
1758187211.685,10.2400,11.1949,0.000000,0.0597,0,678,0.38
1758187211.705,10.2400,11.1949,0.000000,0.0597,0,678,0.38
1758187211.725,9.9829,10.8758,0.000000,0.0599,60,680,-2.54
1758187211.745,9.9829,10.8758,0.088051,0.0604,60,686,-2.60
1758187211.765,9.9829,10.8758,0.000000,0.0610,60,693,-2.60
1758187211.785,9.9829,10.8758,0.088051,0.0620,60,704,-2.60
1758187211.805,9.9829,10.8758,0.000000,0.0629,60,714,-2.60
1758187211.825,9.9352,10.6377,0.088051,0.0639,60,726,-0.52
1758187211.845,9.9352,10.6377,0.000000,0.0649,60,737,-0.48
1758187211.865,9.9352,10.6377,0.088051,0.0661,60,751,-0.48
1758187211.885,9.9352,10.6377,0.088051,0.0673,60,764,-0.48
1758187211.905,9.9352,10.6377,0.088051,0.0684,60,777,-0.48
1758187211.925,12.3620,11.2204,0.000000,0.0695,0,789,24.57
1758187211.945,12.3620,11.2204,0.000000,0.0699,0,794,24.76
1758187211.965,12.3620,11.2204,0.000000,0.0701,0,796,24.76
1758187211.985,12.3620,11.2204,0.000000,0.0701,0,796,24.76
1758187212.005,12.3620,11.2204,0.000000,0.0701,0,796,24.76
1758187212.025,16.2330,12.7155,0.000000,0.0701,0,796,38.57
1758187212.045,16.2330,12.7155,0.000000,0.0701,0,796,38.71
1758187212.065,16.2330,12.7155,0.000000,0.0701,0,796,38.71
1758187212.085,16.2330,12.7155,0.000000,0.0701,0,796,38.71
1758187212.105,15.8602,13.4784,0.000000,0.0701,0,796,28.05
1758187212.125,15.8602,13.4784,0.000000,0.0701,0,796,-3.60
1758187212.145,15.8602,13.4784,0.000000,0.0701,0,796,-3.92
1758187212.165,15.8602,13.4784,0.000000,0.0701,0,796,-3.92
1758187212.185,15.8602,13.4784,0.000000,0.0701,0,796,-3.92
1758187212.205,12.7793,13.1111,0.000000,0.0701,0,796,-19.83
1758187212.225,12.7793,13.1111,0.000000,0.0701,0,796,-28.68
1758187212.245,12.7793,13.1111,0.000000,0.0701,0,796,-31.41
1758187212.265,12.7793,13.1111,0.000000,0.0701,0,796,-31.44
1758187212.285,12.7793,13.1111,0.000000,0.0701,0,796,-31.44
1758187212.305,11.3337,12.5764,0.000000,0.0701,0,796,-18.71
1758187212.325,11.3337,12.5764,0.000000,0.0701,0,796,-14.79
1758187212.345,11.3337,12.5764,0.000000,0.0701,0,796,-14.75
1758187212.365,11.3337,12.5764,0.000000,0.0701,0,796,-14.75
1758187212.385,11.3337,12.5764,0.000000,0.0701,0,796,-14.75
1758187212.405,14.4872,13.2512,0.000000,0.0701,0,796,23.56
1758187212.425,14.4872,13.2512,0.000000,0.0700,0,795,31.79
1758187212.445,14.4872,13.2512,0.000000,0.0700,0,795,31.85
1758187212.465,14.4872,13.2512,0.000000,0.0700,0,795,31.85
1758187212.485,14.4872,13.2512,0.000000,0.0700,0,795,31.85
1758187212.505,23.8900,16.4985,-0.088051,0.0699,-79,794,89.53
1758187212.525,23.8900,16.4985,-0.088051,0.0690,-79,784,95.88
1758187212.545,23.8900,16.4985,-0.088051,0.0675,-79,766,95.95
1758187212.565,23.8900,16.4985,-0.176103,0.0652,-79,740,95.95
1758187212.585,23.8900,16.4985,-0.176103,0.0625,-79,709,95.95
1758187212.876,37.8236,31.0942,-0.440257,-0.0194,-135,-221,-81.86
1758187212.896,18.1033,26.6139,-0.352206,-0.0269,0,-307,-179.98
1758187212.916,18.1033,26.6139,-0.352206,-0.0339,0,-386,-200.94
1758187212.936,18.1033,26.6139,-0.264154,-0.0407,0,-463,-201.23
1758187212.956,18.1033,26.6139,-0.264154,-0.0467,0,-531,-201.23
1758187212.976,18.1033,26.6139,-0.264154,-0.0525,0,-597,-201.23
1758187212.996,7.5031,21.1737,-0.132077,-0.0574,0,-653,-120.59
1758187213.016,7.5031,21.1737,-0.176103,-0.0623,0,-708,-108.29
1758187213.036,7.5031,21.1737,-0.264154,-0.0667,0,-758,-108.17
1758187213.056,7.5031,21.1737,-0.176103,-0.0705,0,-802,-108.16
1758187213.076,7.5031,21.1737,-0.176103,-0.0742,0,-843,-108.16
1758187213.096,4.0225,16.6684,-0.088051,-0.0770,0,-876,-40.64
1758187213.116,4.0225,16.6684,-0.176103,-0.0800,0,-909,-35.21
1758187213.136,4.0225,16.6684,-0.088051,-0.0824,0,-937,-35.16
1758187213.156,4.0225,16.6684,-0.088051,-0.0847,0,-962,-35.16
1758187213.176,4.0225,16.6684,-0.088051,-0.0866,0,-983,-35.16
1758187213.196,4.0793,13.5247,-0.088051,-0.0882,0,-1002,-0.93
1758187213.216,4.0793,13.5247,-0.088051,-0.0896,0,-1018,0.56
1758187213.236,4.0793,13.5247,-0.088051,-0.0908,0,-1031,0.58
1758187213.256,4.0793,13.5247,0.000000,-0.0917,0,-1041,0.58
1758187213.276,4.0793,13.5247,0.000000,-0.0924,0,-1049,0.58
1758187213.296,4.9276,11.4284,0.000000,-0.0929,0,-1055,8.40
1758187213.316,4.9276,11.4284,-0.088051,-0.0932,0,-1059,8.65
1758187213.337,4.9276,11.4284,0.000000,-0.0933,0,-1060,8.66
1758187213.357,4.9276,11.4284,0.000000,-0.0932,0,-1059,8.66
1758187213.377,4.9276,11.4284,0.000000,-0.0932,0,-1059,8.66
1758187213.397,5.4127,9.9548,0.000000,-0.0932,0,-1059,4.95
1758187213.418,5.4127,9.9548,0.000000,-0.0932,0,-1059,4.90
1758187213.437,5.4127,9.9548,0.000000,-0.0932,0,-1059,4.90
1758187213.457,5.4127,9.9548,0.000000,-0.0932,0,-1059,4.90
1758187213.477,5.4127,9.9548,0.000000,-0.0932,0,-1059,4.90
1758187213.497,5.1627,8.7412,0.000000,-0.0932,0,-1059,-2.34
1758187213.518,5.1627,8.7412,0.000000,-0.0932,0,-1059,-2.47
1758187213.537,5.1627,8.7412,0.000000,-0.0932,0,-1059,-2.47
1758187213.557,5.1627,8.7412,0.000000,-0.0932,0,-1059,-2.47
1758187213.577,5.1627,8.7412,0.000000,-0.0932,0,-1059,-2.47
1758187213.597,5.3636,7.9093,0.000000,-0.0932,0,-1059,2.00
1758187213.618,5.3636,7.9093,0.000000,-0.0932,0,-1059,2.05
1758187213.637,5.3636,7.9093,0.000000,-0.0932,0,-1059,2.05
1758187213.657,5.3636,7.9093,0.000000,-0.0932,0,-1059,2.05
1758187213.677,5.8647,7.4295,0.000000,-0.0932,0,-1059,2.86
1758187213.697,5.8647,7.4295,0.000000,-0.0932,60,-1059,5.22
1758187213.718,5.8647,7.4295,0.000000,-0.0928,60,-1053,5.27
1758187213.737,5.8647,7.4295,0.000000,-0.0918,60,-1043,5.27
1758187213.757,5.8647,7.4295,0.088051,-0.0905,60,-1028,5.27
1758187213.777,5.8931,7.0472,0.000000,-0.0891,60,-1012,3.09
1758187213.797,5.8931,7.0472,0.088051,-0.0874,60,-993,0.31
1758187213.818,5.8931,7.0472,0.088051,-0.0858,60,-973,0.29
1758187213.837,5.8931,7.0472,0.088051,-0.0840,60,-954,0.29
1758187213.857,5.8931,7.0472,0.088051,-0.0823,60,-935,0.29
1758187213.877,7.2728,7.1898,0.088051,-0.0805,60,-914,9.71
1758187213.897,7.2728,7.1898,0.088051,-0.0787,60,-894,14.03
1758187213.918,7.2728,7.1898,0.176103,-0.0769,60,-872,14.08
1758187213.937,7.2728,7.1898,0.176103,-0.0751,60,-853,14.08
1758187213.957,7.2728,7.1898,0.088051,-0.0733,60,-832,14.08
1758187213.977,11.6984,8.5936,0.044026,-0.0715,60,-811,37.78
1758187213.997,11.6984,8.5936,0.000000,-0.0696,60,-790,45.03
1758187214.018,11.6984,8.5936,0.088051,-0.0677,60,-767,45.16
1758187214.037,11.6984,8.5936,0.088051,-0.0660,60,-749,45.16
1758187214.057,11.6984,8.5936,0.088051,-0.0641,60,-728,45.16
1758187214.077,14.5563,10.2629,0.000000,-0.0624,60,-708,31.53
1758187214.097,14.5563,10.2629,0.088051,-0.0607,60,-688,28.63
1758187214.118,14.5563,10.2629,0.088051,-0.0590,60,-668,28.58
1758187214.137,14.5563,10.2629,0.088051,-0.0573,60,-651,28.58
1758187214.157,14.5563,10.2629,0.088051,-0.0557,60,-632,28.58
1758187214.177,15.3872,11.5959,0.088051,-0.0541,0,-613,10.49
1758187214.197,15.3872,11.5959,0.000000,-0.0529,0,-601,8.51
1758187214.218,15.3872,11.5959,0.000000,-0.0523,0,-594,8.48
1758187214.237,15.3872,11.5959,0.000000,-0.0521,0,-592,8.48
1758187214.257,15.3872,11.5959,0.000000,-0.0522,0,-593,8.48
1758187214.277,16.1398,12.7789,0.000000,-0.0522,0,-593,7.74
1758187214.297,16.1398,12.7789,0.000000,-0.0522,0,-593,7.68
1758187214.319,16.1398,12.7789,0.000000,-0.0522,0,-593,7.68
1758187214.337,16.1398,12.7789,0.000000,-0.0522,0,-593,7.68
1758187214.357,16.1398,12.7789,0.000000,-0.0522,0,-593,7.68
1758187214.377,14.6699,13.1598,0.000000,-0.0522,0,-593,-14.28
1758187214.397,14.6699,13.1598,0.000000,-0.0522,0,-593,-14.99
1758187214.418,14.6699,13.1598,0.000000,-0.0522,0,-593,-15.00
1758187214.437,14.6699,13.1598,0.000000,-0.0522,0,-593,-15.00
1758187214.457,14.6699,13.1598,0.000000,-0.0522,0,-593,-15.00
1758187214.477,11.0641,12.4105,0.000000,-0.0522,0,-593,-33.88
1758187214.497,11.0641,12.4105,0.000000,-0.0522,0,-593,-34.96
1758187214.518,11.0641,12.4105,0.000000,-0.0522,0,-593,-35.01
1758187214.537,11.0641,12.4105,0.000000,-0.0522,0,-593,-35.01
1758187214.557,11.0641,12.4105,0.000000,-0.0522,0,-593,-35.01
1758187214.577,9.2806,11.5166,0.000000,-0.0522,0,-593,-19.39
1758187214.597,9.2806,11.5166,0.000000,-0.0522,0,-593,-19.18
1758187214.618,9.2806,11.5166,0.000000,-0.0522,0,-593,-19.18
1758187214.637,9.2806,11.5166,0.000000,-0.0522,0,-593,-19.18
1758187214.657,9.2806,11.5166,0.000000,-0.0522,0,-593,-19.18
1758187214.677,8.6630,10.7646,0.000000,-0.0520,60,-591,-6.25
1758187214.697,8.6630,10.7646,0.088051,-0.0516,60,-586,-6.12
1758187214.718,8.6630,10.7646,0.000000,-0.0510,60,-578,-6.11
1758187214.737,8.6630,10.7646,0.000000,-0.0501,60,-569,-6.11
1758187214.757,8.6630,10.7646,0.088051,-0.0491,60,-558,-6.11
1758187214.777,8.6943,10.2490,0.088051,-0.0480,60,-545,0.25
1758187214.797,8.6943,10.2490,0.088051,-0.0468,60,-532,0.32
1758187214.818,8.6943,10.2490,0.088051,-0.0456,60,-516,0.32
1758187214.837,8.6943,10.2490,0.088051,-0.0443,60,-503,0.32
1758187214.857,8.6943,10.2490,0.088051,-0.0429,60,-487,0.32
1758187214.877,10.7584,10.5053,0.088051,-0.0415,60,-471,17.87
1758187214.897,10.7584,10.5053,0.088051,-0.0400,60,-454,19.26
1758187214.918,10.7584,10.5053,0.088051,-0.0385,60,-435,19.29
1758187214.937,10.7584,10.5053,0.088051,-0.0370,60,-420,19.29
1758187214.957,14.3201,11.6816,0.088051,-0.0354,0,-402,28.76
1758187214.977,14.3201,11.6816,0.000000,-0.0343,0,-389,40.78
1758187214.997,14.3201,11.6816,0.000000,-0.0335,0,-381,40.94
1758187215.018,14.3201,11.6816,0.000000,-0.0334,0,-379,40.94
1758187215.037,14.3201,11.6816,0.000000,-0.0335,0,-381,40.94
1758187215.057,15.5735,12.7329,0.000000,-0.0337,0,-383,24.59
1758187215.077,15.5735,12.7329,0.000000,-0.0336,0,-382,12.75
1758187215.097,15.5735,12.7329,0.000000,-0.0336,0,-382,12.66
1758187215.118,15.5735,12.7329,0.000000,-0.0336,0,-382,12.66
1758187215.137,15.5735,12.7329,0.000000,-0.0336,0,-382,12.66
1758187215.157,14.1455,12.9968,0.000000,-0.0336,0,-382,-8.11
1758187215.177,14.1455,12.9968,0.000000,-0.0336,0,-382,-14.51
1758187215.197,14.1455,12.9968,0.000000,-0.0336,0,-382,-14.57
1758187215.218,14.1455,12.9968,0.000000,-0.0336,0,-382,-14.57
1758187215.237,14.1455,12.9968,0.000000,-0.0336,0,-382,-14.57
1758187215.257,10.4096,12.1165,0.000000,-0.0336,0,-382,-33.93
1758187215.277,10.4096,12.1165,0.000000,-0.0336,0,-382,-37.89
1758187215.297,10.4096,12.1165,0.000000,-0.0336,0,-382,-38.12
1758187215.318,10.4096,12.1165,0.000000,-0.0336,0,-382,-38.12
1758187215.337,10.4096,12.1165,0.000000,-0.0336,0,-382,-38.12
1758187215.357,8.6727,11.1470,0.000000,-0.0336,0,-382,-19.60
1758187215.377,8.6727,11.1470,0.000000,-0.0336,0,-382,-17.56
1758187215.397,8.6727,11.1470,0.000000,-0.0336,0,-382,-17.54
1758187215.418,8.6727,11.1470,0.000000,-0.0336,0,-382,-17.54
1758187215.437,8.6727,11.1470,0.000000,-0.0336,0,-382,-17.54
1758187215.457,8.3003,10.4121,0.000000,-0.0336,60,-382,-4.57
1758187215.477,8.3003,10.4121,0.000000,-0.0332,60,-377,-3.82
1758187215.497,8.3003,10.4121,0.000000,-0.0325,60,-368,-3.80
1758187215.518,8.3003,10.4121,0.000000,-0.0316,60,-358,-3.80
1758187215.537,8.3003,10.4121,0.000000,-0.0306,60,-347,-3.80
1758187215.557,8.3979,9.9146,0.088051,-0.0294,60,-334,0.79
1758187215.577,8.3979,9.9146,0.088051,-0.0282,60,-319,0.99
1758187215.597,8.3979,9.9146,0.088051,-0.0269,60,-305,1.00
1758187215.618,8.3979,9.9146,0.000000,-0.0256,60,-289,1.00
1758187215.637,8.3979,9.9146,0.000000,-0.0242,60,-275,1.00
1758187215.657,10.6916,10.2522,0.088051,-0.0228,60,-259,22.64
1758187215.677,10.6916,10.2522,0.000000,-0.0214,60,-242,23.14
1758187215.697,10.6916,10.2522,0.000000,-0.0200,60,-226,23.17
1758187215.718,10.6916,10.2522,0.088051,-0.0184,60,-208,23.17
1758187215.737,10.6916,10.2522,0.088051,-0.0170,60,-193,23.17
1758187215.757,14.5228,11.5593,0.000000,-0.0156,0,-177,38.88
1758187215.777,14.5228,11.5593,0.088051,-0.0146,0,-166,39.09
1758187215.797,14.5228,11.5593,0.000000,-0.0142,0,-161,39.09
1758187215.818,14.5228,11.5593,0.000000,-0.0142,0,-161,39.09
1758187215.837,14.5228,11.5593,0.000000,-0.0144,0,-164,39.09
1758187215.857,15.4661,12.5950,0.000000,-0.0144,0,-163,9.82
1758187215.877,15.4661,12.5950,0.000000,-0.0144,0,-163,9.53
1758187215.897,15.4661,12.5950,0.000000,-0.0144,0,-163,9.53
1758187215.918,15.4661,12.5950,0.000000,-0.0144,0,-163,9.53
1758187215.937,15.4661,12.5950,0.000000,-0.0144,0,-163,9.53
1758187215.957,13.4710,12.6893,0.000000,-0.0144,0,-163,-19.46
1758187215.977,13.4710,12.6893,0.000000,-0.0144,0,-163,-19.75
1758187215.997,13.4710,12.6893,0.000000,-0.0144,0,-163,-19.75
1758187216.018,13.4710,12.6893,0.000000,-0.0144,0,-163,-19.75
1758187216.037,13.4710,12.6893,0.000000,-0.0144,0,-163,-19.75
1758187216.057,9.9939,11.7981,0.000000,-0.0144,0,-163,-35.01
1758187216.077,9.9939,11.7981,0.000000,-0.0144,0,-163,-35.11
1758187216.097,9.9939,11.7981,0.000000,-0.0144,0,-163,-35.12
1758187216.118,9.9939,11.7981,0.000000,-0.0144,0,-163,-35.12
1758187216.137,8.3877,10.8451,0.000000,-0.0144,60,-163,-27.23
1758187216.157,8.3877,10.8451,0.000000,-0.0142,60,-161,-17.19
1758187216.177,8.3877,10.8451,0.088051,-0.0136,60,-155,-17.09
1758187216.197,8.3877,10.8451,0.088051,-0.0129,60,-147,-17.09
1758187216.218,8.3877,10.8451,0.000000,-0.0121,60,-136,-17.09
1758187216.237,8.1258,10.1489,0.000000,-0.0110,60,-124,-7.23
1758187216.257,8.1258,10.1489,0.088051,-0.0099,60,-112,-2.72
1758187216.277,8.1258,10.1489,0.088051,-0.0086,60,-98,-2.67
1758187216.297,8.1258,10.1489,0.088051,-0.0074,60,-84,-2.67
1758187216.318,8.1258,10.1489,0.000000,-0.0061,60,-67,-2.67
1758187216.337,10.1438,10.2738,0.088051,-0.0048,60,-53,14.91
1758187216.357,10.1438,10.2738,0.088051,-0.0033,60,-37,20.33
1758187216.377,10.1438,10.2738,0.088051,-0.0020,60,-23,20.38
1758187216.397,10.1438,10.2738,0.088051,-0.0006,60,-7,20.38
1758187216.418,10.1438,10.2738,0.000000,0.0006,60,9,20.38
1758187216.437,14.3187,11.5459,0.088051,0.0020,0,23,39.64
1758187216.457,14.3187,11.5459,0.088051,0.0029,0,33,42.57
1758187216.477,14.3187,11.5459,0.000000,0.0031,0,35,42.60
1758187216.497,14.3187,11.5459,0.000000,0.0029,0,33,42.60
1758187216.518,14.3187,11.5459,0.000000,0.0028,0,32,42.60
1758187216.537,16.4578,12.9076,0.000000,0.0029,0,33,23.91
1758187216.557,16.4578,12.9076,0.000000,0.0029,0,33,21.84
1758187216.577,16.4578,12.9076,0.000000,0.0029,0,33,21.83
1758187216.597,16.4578,12.9076,0.000000,0.0029,0,33,21.83
1758187216.618,16.4578,12.9076,0.000000,0.0029,0,33,21.83
1758187216.637,15.0766,13.3635,0.000000,0.0029,0,33,-11.94
1758187216.657,15.0766,13.3635,0.000000,0.0029,0,33,-13.92
1758187216.677,15.0766,13.3635,0.000000,0.0029,0,33,-13.95
1758187216.697,15.0766,13.3635,0.000000,0.0029,0,33,-13.95
